,checking_status,duration,credit_history,purpose,credit_amount,savings_status,employment,installment_commitment,personal_status,other_parties,residence_since,property_magnitude,age,other_payment_plans,housing,existing_credits,job,num_dependents,own_telephone,foreign_worker,class
1185,0,4.0,1,9,18424.0,2,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1186,0,72.0,4,3,18424.0,4,0,1.0,2,1,1.0,0,19.0,0,2,4.0,1,1.0,0,0,0
1187,0,72.0,2,0,18424.0,3,4,1.0,3,1,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
1188,3,4.0,1,4,250.0,4,2,4.0,3,2,4.0,3,19.0,1,1,1.0,1,1.0,0,1,1
1189,3,4.0,3,0,250.0,0,0,1.0,0,2,4.0,3,19.0,2,2,1.0,3,1.0,0,0,1
1190,0,4.0,3,8,250.0,4,1,4.0,3,2,1.0,0,19.0,2,1,1.0,2,1.0,1,0,1
1191,3,4.0,1,3,250.0,0,3,1.0,3,2,1.0,3,75.0,0,1,1.0,3,1.0,0,0,1
1192,0,4.0,4,9,250.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1193,0,72.0,0,7,250.0,4,3,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1194,1,72.0,2,1,250.0,0,0,4.0,0,2,1.0,0,19.0,1,0,1.0,3,1.0,0,1,0
1195,3,72.0,1,0,250.0,4,0,1.0,1,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,0
1196,2,72.0,4,0,250.0,4,0,1.0,0,1,4.0,3,19.0,0,2,1.0,1,1.0,0,0,0
1197,3,4.0,3,8,250.0,0,3,4.0,3,1,4.0,3,75.0,1,1,4.0,0,1.0,0,0,1
1198,0,72.0,3,5,250.0,0,0,4.0,3,1,1.0,3,19.0,0,2,1.0,3,1.0,0,0,0
1199,3,4.0,2,7,250.0,4,0,1.0,3,1,1.0,3,19.0,0,2,4.0,3,1.0,0,1,1
1200,0,72.0,3,2,18424.0,2,1,1.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1201,1,4.0,3,0,250.0,4,0,1.0,3,2,1.0,3,19.0,2,2,1.0,3,1.0,0,1,1
1202,3,72.0,2,9,250.0,4,4,4.0,3,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1203,0,72.0,0,1,250.0,4,0,4.0,3,2,1.0,3,75.0,2,0,1.0,3,1.0,1,1,0
1204,1,72.0,1,2,250.0,4,1,4.0,3,2,4.0,0,19.0,2,1,4.0,0,1.0,0,1,0
1205,0,4.0,1,6,250.0,0,0,4.0,3,2,1.0,0,75.0,2,0,1.0,3,1.0,0,1,1
1206,0,4.0,4,4,250.0,1,0,1.0,0,2,1.0,0,19.0,2,2,1.0,3,1.0,0,1,1
1207,3,4.0,3,9,250.0,0,4,1.0,1,2,4.0,3,75.0,1,0,1.0,0,1.0,1,0,0
1208,0,72.0,4,0,18424.0,3,0,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,0,0,0
1209,3,4.0,1,9,250.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1210,0,4.0,4,7,250.0,4,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1211,3,72.0,3,0,250.0,1,0,1.0,0,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,0
1212,0,4.0,4,9,250.0,3,0,1.0,1,1,4.0,0,19.0,0,2,4.0,0,1.0,0,0,1
1213,3,4.0,4,6,18424.0,1,4,1.0,3,2,1.0,1,75.0,1,0,1.0,0,1.0,1,1,1
1214,3,4.0,3,2,250.0,0,0,4.0,0,2,1.0,3,75.0,1,2,1.0,3,1.0,0,0,1
1215,3,72.0,3,2,18424.0,1,0,1.0,1,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1216,3,4.0,0,4,18424.0,3,1,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,1,1,1
1217,3,72.0,3,0,18424.0,4,4,4.0,3,2,4.0,1,19.0,1,0,4.0,0,1.0,1,1,0
1218,0,72.0,3,9,18424.0,3,3,1.0,3,1,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1219,0,72.0,2,2,18424.0,0,2,4.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,0,0,0
1220,3,4.0,4,8,250.0,4,4,1.0,0,2,4.0,2,75.0,2,2,1.0,1,1.0,1,1,1
1221,3,4.0,4,9,250.0,3,4,1.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1222,0,72.0,0,1,18424.0,0,0,4.0,3,1,1.0,2,19.0,0,0,4.0,3,1.0,0,0,0
1223,0,4.0,1,0,250.0,4,0,1.0,0,2,4.0,3,19.0,0,2,1.0,3,1.0,0,1,0
1224,3,4.0,0,8,18424.0,3,4,4.0,3,2,1.0,3,19.0,1,0,4.0,3,1.0,0,0,1
1225,3,4.0,3,9,250.0,4,4,4.0,3,2,4.0,0,75.0,1,0,1.0,0,1.0,1,1,1
1226,0,4.0,4,3,250.0,4,0,1.0,3,2,4.0,0,19.0,2,2,4.0,0,1.0,0,1,1
1227,0,72.0,2,2,250.0,0,0,4.0,3,2,1.0,0,19.0,1,2,4.0,0,1.0,0,0,0
1228,0,72.0,0,4,250.0,4,0,4.0,3,2,1.0,0,19.0,1,2,1.0,1,1.0,1,1,0
1229,0,72.0,3,4,250.0,0,2,1.0,0,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1230,0,72.0,2,0,18424.0,4,3,4.0,0,2,1.0,0,19.0,1,1,1.0,0,1.0,0,0,0
1231,3,72.0,1,5,18424.0,3,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1232,3,4.0,4,2,18424.0,4,4,1.0,3,2,4.0,3,19.0,0,1,1.0,0,1.0,1,1,1
1233,0,4.0,4,1,250.0,2,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1234,2,4.0,0,0,18424.0,0,0,1.0,3,1,1.0,3,19.0,0,1,1.0,3,1.0,0,1,0
1235,0,4.0,3,0,250.0,0,0,1.0,0,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,0
1236,0,4.0,2,5,250.0,1,0,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
1237,0,72.0,0,0,18424.0,0,0,4.0,0,2,1.0,0,19.0,0,1,4.0,3,1.0,0,0,0
1238,0,4.0,2,9,250.0,4,2,4.0,2,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1239,0,72.0,3,0,250.0,4,3,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,0,0
1240,3,72.0,2,0,250.0,4,4,4.0,0,2,4.0,1,19.0,1,0,1.0,0,1.0,1,1,0
1241,0,4.0,0,9,250.0,1,1,4.0,3,1,1.0,3,75.0,0,2,4.0,3,1.0,0,0,1
1242,0,4.0,4,5,250.0,0,0,1.0,0,2,4.0,0,75.0,2,1,1.0,0,1.0,0,0,1
1243,0,4.0,0,3,250.0,2,0,4.0,3,1,4.0,2,19.0,2,2,1.0,3,1.0,0,1,1
1244,3,4.0,3,7,250.0,4,0,1.0,3,2,4.0,3,75.0,1,2,4.0,2,1.0,0,1,1
1245,1,4.0,2,4,250.0,1,4,4.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,0,0
1246,0,72.0,4,9,250.0,4,4,1.0,2,2,4.0,0,19.0,1,1,1.0,0,1.0,1,1,1
1247,0,72.0,3,4,18424.0,4,0,1.0,3,2,4.0,3,19.0,1,0,4.0,0,1.0,0,1,1
1248,3,4.0,4,9,250.0,3,4,4.0,1,2,1.0,0,19.0,1,0,1.0,0,1.0,0,1,1
1249,3,72.0,4,6,18424.0,4,4,1.0,0,2,4.0,0,19.0,0,1,1.0,0,1.0,1,1,1
1250,3,4.0,1,5,250.0,0,1,4.0,0,2,4.0,2,75.0,1,2,1.0,3,1.0,0,1,1
1251,3,4.0,4,1,250.0,4,0,1.0,3,2,4.0,3,19.0,1,2,4.0,2,1.0,0,1,1
1252,3,4.0,0,7,18424.0,2,4,4.0,3,2,4.0,3,75.0,0,1,1.0,3,1.0,1,0,1
1253,0,4.0,3,3,18424.0,2,4,1.0,3,2,1.0,3,75.0,0,0,1.0,0,1.0,1,0,0
1254,3,4.0,4,2,18424.0,3,1,1.0,3,2,4.0,3,75.0,1,1,1.0,1,1.0,1,1,0
1255,0,4.0,0,5,250.0,3,0,1.0,3,1,1.0,3,75.0,0,2,4.0,3,1.0,0,0,1
1256,3,72.0,2,2,18424.0,0,1,1.0,3,2,1.0,3,75.0,0,2,1.0,3,1.0,1,1,0
1257,0,72.0,4,7,250.0,2,0,4.0,0,2,4.0,0,19.0,0,2,1.0,0,1.0,0,0,1
1258,0,72.0,4,7,250.0,4,4,1.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1259,1,4.0,0,1,18424.0,0,0,4.0,2,2,1.0,0,19.0,0,0,1.0,1,1.0,0,1,1
1260,0,4.0,3,1,18424.0,0,0,1.0,0,2,1.0,3,19.0,0,2,1.0,3,1.0,0,1,0
1261,2,72.0,4,1,18424.0,4,3,1.0,3,2,4.0,0,19.0,0,0,4.0,0,1.0,0,0,0
1262,0,4.0,0,0,250.0,0,0,1.0,3,0,1.0,3,19.0,1,2,1.0,3,1.0,0,1,0
1263,1,4.0,4,0,250.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,1,1.0,0,1,0
1264,1,4.0,3,0,250.0,1,4,4.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,0,0
1265,0,4.0,1,0,250.0,0,0,4.0,0,2,1.0,1,19.0,2,1,1.0,1,1.0,0,1,0
1266,3,72.0,4,7,18424.0,0,4,1.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
1267,1,4.0,0,3,250.0,0,0,4.0,3,1,1.0,0,19.0,1,2,4.0,3,1.0,0,1,1
1268,0,4.0,1,2,250.0,2,0,4.0,1,2,1.0,3,19.0,2,2,4.0,3,1.0,0,1,1
1269,2,72.0,4,0,18424.0,4,1,1.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1270,3,72.0,4,3,250.0,0,0,1.0,0,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,1
1271,0,4.0,0,9,18424.0,4,4,4.0,3,1,1.0,0,75.0,0,0,1.0,0,1.0,1,1,1
1272,3,4.0,3,1,250.0,2,0,1.0,3,1,4.0,3,75.0,1,2,4.0,3,1.0,0,0,1
1273,3,4.0,0,1,250.0,2,0,4.0,3,1,1.0,3,19.0,2,2,4.0,3,1.0,0,0,1
1274,2,72.0,4,7,250.0,4,0,1.0,2,2,1.0,0,75.0,0,2,1.0,2,1.0,0,0,1
1275,1,72.0,2,0,250.0,2,0,4.0,1,2,1.0,3,19.0,2,2,1.0,3,1.0,0,0,0
1276,1,4.0,3,3,250.0,0,0,1.0,0,2,4.0,2,19.0,1,2,1.0,2,1.0,0,1,1
1277,3,4.0,2,5,250.0,0,0,1.0,3,2,4.0,2,75.0,2,0,1.0,3,1.0,1,1,1
1278,0,4.0,4,9,250.0,4,2,1.0,1,2,4.0,0,19.0,2,2,1.0,0,1.0,0,1,1
1279,3,72.0,0,9,250.0,4,1,4.0,3,1,4.0,0,19.0,0,2,4.0,3,1.0,0,1,1
1280,3,72.0,0,8,18424.0,3,1,4.0,3,1,4.0,0,19.0,1,2,1.0,1,1.0,0,1,1
1281,3,4.0,1,1,250.0,3,2,4.0,2,2,1.0,3,19.0,1,2,1.0,3,1.0,1,1,1
1282,0,72.0,0,3,18424.0,4,4,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1283,3,4.0,0,9,250.0,2,0,4.0,3,1,1.0,1,19.0,1,2,4.0,3,1.0,0,1,1
1284,3,72.0,4,4,18424.0,3,0,1.0,3,1,1.0,3,75.0,0,2,4.0,2,1.0,0,1,1
1285,0,72.0,4,7,250.0,4,0,1.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1286,0,4.0,4,3,250.0,1,0,4.0,0,2,1.0,0,19.0,1,2,1.0,1,1.0,0,0,0
1287,3,4.0,0,0,250.0,4,0,1.0,2,2,4.0,3,19.0,0,2,4.0,3,1.0,0,1,1
1288,0,4.0,3,0,250.0,0,0,4.0,0,2,1.0,0,19.0,2,1,1.0,3,1.0,1,1,0
1289,0,72.0,0,1,250.0,4,0,4.0,3,2,1.0,0,19.0,1,1,4.0,3,1.0,0,1,0
1290,3,4.0,3,9,18424.0,2,4,1.0,3,2,4.0,3,75.0,1,0,1.0,0,1.0,1,1,1
1291,0,72.0,4,0,250.0,0,0,1.0,0,2,1.0,2,19.0,1,2,4.0,3,1.0,0,0,0
1292,0,4.0,4,0,250.0,1,0,1.0,1,2,1.0,2,19.0,1,0,1.0,1,1.0,0,0,0
1293,2,4.0,4,1,250.0,1,1,1.0,0,2,4.0,2,19.0,2,1,1.0,0,1.0,1,1,1
1294,0,72.0,4,6,18424.0,4,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1295,0,4.0,2,4,250.0,0,0,4.0,0,2,1.0,1,19.0,2,1,1.0,3,1.0,0,1,1
1296,3,72.0,0,0,8397.144291639328,1,4,4.0,3,2,4.0,3,19.0,1,0,1.0,0,1.0,1,1,0
1297,0,4.0,4,0,250.0,2,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
1298,3,4.0,2,9,18424.0,0,0,4.0,3,1,1.0,3,75.0,2,1,4.0,1,1.0,0,1,1
1299,0,4.0,4,4,250.0,0,4,1.0,0,2,1.0,0,75.0,1,0,1.0,0,1.0,1,0,1
1300,3,4.0,0,8,250.0,0,3,4.0,3,1,1.0,3,75.0,1,2,4.0,3,1.0,0,1,1
1301,3,72.0,0,0,18424.0,3,0,1.0,1,2,1.0,0,19.0,0,2,1.0,3,1.0,0,1,1
1302,3,4.0,1,0,250.0,4,0,4.0,0,2,4.0,3,19.0,2,2,4.0,3,1.0,0,1,0
1303,3,72.0,4,2,250.0,0,0,1.0,0,2,4.0,3,19.0,0,2,1.0,1,1.0,0,0,0
1304,3,4.0,0,5,18424.0,1,0,4.0,3,2,1.0,2,75.0,0,2,1.0,3,1.0,0,1,1
1305,3,72.0,2,6,18424.0,0,1,1.0,3,1,1.0,3,75.0,2,0,1.0,1,1.0,1,1,1
1306,3,4.0,2,1,250.0,1,0,1.0,0,2,4.0,2,19.0,0,2,1.0,0,1.0,0,0,1
1307,0,4.0,0,8,18424.0,4,4,1.0,2,2,1.0,2,75.0,0,0,1.0,0,1.0,1,1,1
1308,3,72.0,4,1,18424.0,4,4,1.0,3,2,4.0,0,75.0,0,0,1.0,0,1.0,1,1,1
1309,0,4.0,3,7,250.0,1,0,4.0,3,2,1.0,0,19.0,2,0,1.0,3,1.0,1,1,1
1310,3,4.0,1,4,18424.0,0,4,1.0,1,2,1.0,3,75.0,0,0,1.0,0,1.0,1,0,1
1311,3,72.0,4,8,18424.0,4,4,1.0,3,2,1.0,0,75.0,0,0,4.0,0,1.0,1,1,1
1312,3,4.0,4,9,250.0,4,4,4.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1313,0,4.0,4,0,250.0,0,0,1.0,0,2,4.0,2,19.0,1,1,1.0,2,1.0,0,0,0
1314,3,4.0,0,0,250.0,0,0,1.0,1,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
1315,0,4.0,0,9,250.0,4,3,4.0,3,2,1.0,0,75.0,1,2,1.0,0,1.0,1,1,1
1316,3,4.0,0,6,250.0,0,0,4.0,3,2,1.0,0,75.0,1,2,1.0,3,1.0,0,1,1
1317,3,4.0,4,9,18424.0,1,4,1.0,3,2,4.0,3,75.0,2,0,1.0,0,1.0,1,1,1
1318,0,72.0,4,0,18424.0,3,0,1.0,3,2,4.0,1,19.0,2,0,1.0,0,1.0,0,1,0
1319,0,4.0,0,9,250.0,2,0,4.0,3,2,1.0,2,75.0,2,0,1.0,0,1.0,1,1,1
1320,0,72.0,4,0,250.0,3,0,1.0,0,2,1.0,0,19.0,0,2,4.0,0,1.0,0,0,0
1321,2,4.0,4,8,250.0,3,4,1.0,1,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1322,3,4.0,4,9,250.0,4,4,1.0,3,2,4.0,3,33.592223167419434,1,0,1.0,0,1.0,0,1,1
1323,3,72.0,0,0,18424.0,4,2,1.0,3,1,1.0,3,75.0,1,2,1.0,2,1.0,1,1,1
1324,0,4.0,2,9,250.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1325,3,4.0,0,9,250.0,4,0,4.0,3,2,1.0,1,19.0,1,0,1.0,3,1.0,1,1,1
1326,0,72.0,1,0,18424.0,3,0,1.0,0,2,1.0,0,75.0,0,2,1.0,3,1.0,0,1,0
1327,3,4.0,0,9,18424.0,4,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1328,0,4.0,4,8,250.0,4,0,4.0,0,2,4.0,0,19.0,1,2,1.0,2,1.0,0,1,1
1329,3,72.0,4,4,18424.0,3,4,1.0,3,2,4.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1330,0,72.0,2,9,250.0,4,2,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,0
1331,0,4.0,1,8,18424.0,3,0,1.0,3,1,1.0,0,19.0,0,2,1.0,0,1.0,0,1,1
1332,0,4.0,3,9,250.0,0,0,1.0,3,2,1.0,0,75.0,1,1,1.0,3,1.0,0,1,1
1333,3,4.0,0,4,18424.0,0,0,4.0,3,1,1.0,3,75.0,0,2,4.0,3,1.0,0,1,1
1334,3,72.0,3,0,250.0,3,0,1.0,3,2,1.0,3,19.0,0,1,4.0,2,1.0,0,1,1
1335,3,72.0,4,1,250.0,2,3,1.0,0,2,4.0,0,19.0,1,2,1.0,0,1.0,0,1,1
1336,0,4.0,1,9,18424.0,2,4,4.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1337,3,4.0,4,7,250.0,3,4,1.0,3,1,4.0,3,75.0,2,1,1.0,0,1.0,0,1,1
1338,0,4.0,0,1,18424.0,0,0,1.0,0,2,1.0,0,19.0,0,2,1.0,1,1.0,0,1,1
1339,0,4.0,1,9,250.0,4,3,4.0,3,2,4.0,0,19.0,1,1,1.0,0,1.0,1,1,1
1340,0,4.0,2,9,250.0,0,1,1.0,0,2,1.0,0,75.0,0,2,1.0,0,1.0,1,1,1
1341,0,4.0,3,6,250.0,0,2,1.0,3,2,1.0,3,75.0,0,0,1.0,0,1.0,1,0,1
1342,3,4.0,4,8,250.0,0,4,1.0,3,2,4.0,3,75.0,2,1,1.0,2,1.0,1,1,1
1343,3,72.0,4,5,18424.0,4,1,1.0,3,2,1.0,2,19.0,0,0,4.0,0,1.0,0,0,1
1344,3,4.0,4,0,18424.0,3,3,1.0,1,2,4.0,1,75.0,1,2,1.0,0,1.0,1,1,1
1345,3,4.0,0,3,250.0,3,2,4.0,3,2,1.0,0,19.0,2,1,1.0,3,1.0,1,1,1
1346,0,4.0,0,4,18424.0,3,0,4.0,3,1,1.0,3,75.0,2,0,1.0,3,1.0,1,0,0
1347,3,4.0,2,2,18424.0,1,3,1.0,3,1,1.0,3,75.0,1,0,4.0,2,1.0,1,1,1
1348,0,72.0,4,2,250.0,0,0,1.0,0,2,1.0,0,19.0,1,2,1.0,0,1.0,0,1,0
1349,0,4.0,4,8,250.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,0,1
1350,3,4.0,0,9,250.0,0,2,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,1,1,1
1351,3,4.0,2,3,18424.0,4,4,1.0,3,2,1.0,3,75.0,0,0,1.0,0,1.0,1,0,0
1352,3,4.0,4,5,250.0,0,3,1.0,0,2,1.0,0,19.0,0,0,1.0,0,1.0,0,1,1
1353,3,4.0,3,0,250.0,4,3,1.0,1,2,1.0,3,75.0,1,1,1.0,3,1.0,1,1,1
1354,3,4.0,2,5,18424.0,1,4,4.0,3,2,1.0,0,19.0,1,1,1.0,0,1.0,1,0,1
1355,3,4.0,4,3,250.0,0,0,1.0,1,2,1.0,3,19.0,1,2,1.0,3,1.0,0,0,0
1356,3,72.0,0,5,18424.0,4,4,4.0,3,2,1.0,0,19.0,0,0,4.0,0,1.0,1,1,1
1357,3,72.0,0,2,18424.0,0,4,1.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,1,1
1358,1,4.0,1,0,250.0,1,0,4.0,0,2,4.0,3,19.0,0,2,1.0,3,1.0,0,0,0
1359,0,4.0,1,3,250.0,0,0,4.0,0,2,1.0,0,19.0,2,0,1.0,0,1.0,0,1,1
1360,0,4.0,4,9,250.0,0,3,4.0,3,2,1.0,0,19.0,2,0,1.0,2,1.0,1,1,1
1361,3,4.0,0,1,250.0,4,0,4.0,3,1,4.0,3,19.0,0,2,4.0,3,1.0,0,1,1
1362,0,4.0,4,7,250.0,4,3,4.0,1,2,4.0,0,19.0,2,1,1.0,0,1.0,0,0,1
1363,1,4.0,0,4,250.0,3,0,4.0,3,1,1.0,3,19.0,2,2,1.0,3,1.0,0,0,1
1364,1,4.0,3,8,18424.0,3,4,1.0,0,2,4.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1365,3,4.0,1,9,18424.0,4,4,4.0,3,2,1.0,0,75.0,0,1,1.0,0,1.0,1,1,1
1366,0,4.0,4,0,250.0,1,0,1.0,3,2,1.0,0,19.0,2,0,4.0,0,1.0,0,1,1
1367,3,4.0,4,0,250.0,0,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
1368,0,72.0,2,6,250.0,3,0,4.0,1,2,4.0,0,19.0,2,0,1.0,1,1.0,1,1,0
1369,1,4.0,4,7,250.0,2,0,1.0,3,2,1.0,0,19.0,1,0,1.0,2,1.0,0,1,1
1370,0,72.0,2,8,250.0,4,0,4.0,2,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1371,0,4.0,2,0,250.0,2,0,1.0,3,2,1.0,3,19.0,1,2,1.0,2,1.0,0,0,0
1372,0,4.0,4,9,18424.0,4,4,4.0,3,2,1.0,0,75.0,1,0,1.0,0,1.0,1,1,1
1373,0,4.0,4,5,250.0,0,2,1.0,0,2,4.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1374,3,4.0,4,9,250.0,4,2,2.5283284187316895,0,2,4.0,0,19.0,1,2,1.0,0,1.0,1,1,1
1375,3,4.0,2,6,250.0,0,1,1.0,1,2,1.0,0,75.0,0,0,1.0,1,1.0,1,0,1
1376,3,72.0,4,0,18424.0,3,0,1.0,0,2,1.0,0,19.0,0,2,1.0,1,1.0,0,1,1
1377,0,72.0,1,9,250.0,3,0,4.0,3,2,4.0,0,19.0,2,1,1.0,0,1.0,0,1,1
1378,3,4.0,4,0,250.0,2,1,1.0,0,2,4.0,3,19.0,1,2,1.0,2,1.0,0,1,1
1379,3,4.0,0,2,18424.0,4,0,1.0,3,1,1.0,3,19.0,0,2,4.0,3,1.0,0,0,1
1380,0,4.0,0,7,250.0,4,0,1.0,3,1,1.0,3,75.0,0,2,4.0,3,1.0,0,0,1
1381,3,72.0,1,7,18424.0,4,4,4.0,3,0,4.0,1,75.0,0,2,4.0,2,1.0,0,0,0
1382,0,4.0,1,9,250.0,4,0,4.0,3,2,1.0,2,19.0,2,0,4.0,0,1.0,0,1,1
1383,3,4.0,0,1,18424.0,4,3,4.0,3,1,1.0,3,75.0,0,0,1.0,2,1.0,1,0,0
1384,3,4.0,4,7,250.0,4,4,4.0,0,2,4.0,0,19.0,0,0,4.0,0,1.0,0,1,1
1385,0,72.0,0,2,18424.0,1,0,1.0,3,2,1.0,0,19.0,0,2,4.0,0,1.0,0,1,0
1386,3,4.0,4,4,250.0,0,0,1.0,3,2,4.0,3,19.0,2,0,1.0,1,1.0,1,1,1
1387,0,4.0,4,8,250.0,4,4,1.0,0,2,1.0,0,19.0,0,2,1.0,0,1.0,1,1,1
1388,0,4.0,3,0,250.0,1,0,4.0,0,2,4.0,3,19.0,2,2,1.0,3,1.0,0,0,0
1389,3,4.0,3,0,250.0,4,0,1.0,1,2,1.0,1,19.0,0,2,1.0,3,1.0,0,1,1
1390,3,72.0,0,0,250.0,0,0,1.0,0,2,1.0,0,19.0,2,1,1.0,3,1.0,0,1,0
1391,0,4.0,4,9,250.0,4,4,1.0,3,2,1.0,0,75.0,2,0,1.0,0,1.0,1,1,1
1392,3,4.0,2,4,250.0,2,3,1.0,3,2,4.0,3,75.0,2,2,1.0,3,1.0,1,1,1
1393,2,4.0,4,9,250.0,3,4,4.0,0,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1394,3,4.0,1,5,250.0,3,4,4.0,3,1,4.0,3,75.0,0,2,1.0,0,1.0,0,1,1
1395,3,4.0,4,7,250.0,4,0,1.0,3,1,4.0,3,75.0,1,2,1.0,3,1.0,0,1,1
1396,2,72.0,2,0,250.0,4,0,1.0,0,1,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
1397,3,4.0,0,4,250.0,0,1,4.0,3,2,1.0,3,75.0,2,1,1.0,2,1.0,0,1,1
1398,0,72.0,3,9,18424.0,4,4,4.0,3,2,1.0,0,19.0,2,0,1.0,0,1.0,1,1,1
1399,2,4.0,4,9,250.0,3,4,1.0,3,2,1.0,0,19.0,0,0,1.0,0,1.0,1,1,1
1400,0,72.0,4,1,250.0,0,0,1.0,0,2,4.0,1,19.0,0,1,1.0,1,1.0,0,1,1
1401,0,72.0,2,0,18424.0,0,0,4.0,0,2,1.0,1,19.0,0,2,4.0,1,1.0,0,0,0
1402,0,72.0,4,1,250.0,4,0,1.0,3,2,1.0,3,19.0,0,2,1.0,3,1.0,1,1,1
1403,3,4.0,1,8,250.0,0,2,4.0,3,2,4.0,3,75.0,1,0,1.0,1,1.0,0,1,1
1404,0,4.0,2,4,250.0,4,0,4.0,0,2,1.0,0,19.0,1,1,1.0,2,1.0,0,1,1
1405,3,4.0,0,0,250.0,4,0,4.0,3,2,4.0,3,19.0,2,2,1.0,3,1.0,0,1,1
1406,3,72.0,3,9,18424.0,4,4,4.0,3,1,4.0,2,19.0,0,1,4.0,0,1.0,0,1,1
1407,0,4.0,4,0,250.0,0,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,1,0
1408,0,72.0,0,4,18424.0,0,4,4.0,3,2,1.0,0,19.0,1,0,1.0,0,1.0,1,1,0
1409,3,72.0,0,2,18424.0,2,2,1.0,3,1,1.0,3,19.0,0,1,1.0,1,1.0,1,0,0
1410,3,4.0,0,9,18424.0,3,4,4.0,3,1,1.0,3,75.0,0,2,1.0,3,1.0,0,0,1
1411,3,4.0,1,0,250.0,0,0,1.0,0,2,4.0,3,19.0,1,2,1.0,3,1.0,0,0,0
1412,3,4.0,3,9,18424.0,1,4,4.0,3,2,1.0,2,75.0,0,0,1.0,0,1.0,1,1,1
1413,3,4.0,0,9,18424.0,4,1,4.0,3,0,1.0,2,75.0,0,2,4.0,3,1.0,0,1,1
1414,3,4.0,3,9,250.0,4,4,1.0,3,1,4.0,3,75.0,2,2,1.0,3,1.0,0,1,1
1415,3,4.0,4,9,250.0,4,4,4.0,3,2,4.0,0,19.0,1,0,1.0,0,1.0,1,1,1
1416,3,4.0,4,4,250.0,2,4,1.0,3,2,1.0,3,75.0,2,0,1.0,3,1.0,1,1,1
1417,3,4.0,3,0,250.0,1,0,1.0,0,2,4.0,0,19.0,0,2,1.0,3,1.0,0,1,0
1418,3,4.0,3,7,250.0,4,4,1.0,3,2,4.0,3,19.0,0,2,4.0,1,1.0,0,1,1
